EMRE Device Manager: Cyclic Voltammetry

System Parameters
Date/Time,2022-08-25 18:34:37.017582


Source Parameters
Vertex 1,0.000000
Vertex 2,1.000000
# of Cycles,10
Raw Data
Voltage,Current,Seconds
0.818182,83.000000,71.928455
0.808081,18.000000,72.017403
0.797980,65.000000,72.113192
0.787879,11.000000,72.205466
0.777778,22.000000,72.288912
0.767677,68.000000,72.371808
0.757576,78.000000,72.469977
0.747475,68.000000,72.554253
0.737374,63.000000,72.638800
0.727273,30.000000,72.739282
0.717172,56.000000,72.831742
0.707071,84.000000,72.930568
0.696970,100.000000,73.022802
0.686869,26.000000,73.112657
0.676768,72.000000,73.195201
0.666667,91.000000,73.283376
0.656566,88.000000,73.366656
0.646465,83.000000,73.458805
0.636364,43.000000,73.556675
0.626263,14.000000,73.666888
0.616162,30.000000,73.766519
0.606061,10.000000,73.859961
0.595960,64.000000,73.948779
0.585859,50.000000,74.049004
0.575758,19.000000,74.135988
0.565657,26.000000,74.219198
0.555556,24.000000,74.314250
0.545455,8.000000,74.397919
0.535354,21.000000,74.481286
0.525253,40.000000,74.575804
0.515152,95.000000,74.660908
0.505051,33.000000,74.749005
0.494949,93.000000,74.849571
0.484848,79.000000,74.935278
0.474747,36.000000,75.019540
0.464646,95.000000,75.110495
0.454545,59.000000,75.193768
0.444444,15.000000,75.278054
0.434343,8.000000,75.371461
0.424242,30.000000,75.458941
0.414141,33.000000,75.547094
0.404040,4.000000,75.643176
0.393939,62.000000,75.727527
0.383838,23.000000,75.811661
0.373737,14.000000,75.911643
0.363636,24.000000,76.002186
0.353535,3.000000,76.088370
0.343434,5.000000,76.182678
0.333333,86.000000,76.280808
0.323232,75.000000,76.372181
0.313131,4.000000,76.472385
0.303030,65.000000,76.556477
0.292929,65.000000,76.672074
0.282828,57.000000,76.760746
0.272727,96.000000,76.845211
0.262626,93.000000,76.935608
0.252525,37.000000,77.024641
0.242424,6.000000,77.134648
0.232323,28.000000,77.231686
0.222222,78.000000,77.336637
0.212121,46.000000,77.461409
0.202020,25.000000,77.546644
0.191919,23.000000,77.635296
0.181818,84.000000,77.719595
0.171717,79.000000,77.810545
0.161616,15.000000,77.902032
0.151515,61.000000,77.997660
0.141414,63.000000,78.114428
0.131313,73.000000,78.204492
0.121212,90.000000,78.289132
0.111111,22.000000,78.386588
0.101010,50.000000,78.472383
0.090909,0.000000,78.562307
0.080808,55.000000,78.653701
0.070707,86.000000,78.739524
0.060606,79.000000,78.826521
0.050505,9.000000,78.929897
0.040404,72.000000,79.019826
0.030303,10.000000,79.113422
0.020202,100.000000,79.209452
0.010101,100.000000,79.303531
0.000000,3.000000,79.390268
0.000000,94.000000,79.485273
0.010101,91.000000,79.575034
0.020202,88.000000,79.677763
0.030303,73.000000,79.768403
0.040404,51.000000,79.870755
0.050505,82.000000,79.966096
0.060606,49.000000,80.063128
0.070707,100.000000,80.151157
0.080808,44.000000,80.242492
0.090909,53.000000,80.336734
0.101010,67.000000,80.428288
0.111111,19.000000,80.522417
0.121212,56.000000,80.609525
0.131313,100.000000,80.695558
0.141414,1.000000,80.795924
0.151515,56.000000,80.881364
0.161616,21.000000,80.983930
0.171717,74.000000,81.089800
0.181818,86.000000,81.177940
0.191919,81.000000,81.264595
0.202020,78.000000,81.354301
0.212121,69.000000,81.439485
0.222222,74.000000,81.524783
0.232323,79.000000,81.622665
0.242424,83.000000,81.714581
0.252525,28.000000,81.801048
0.262626,77.000000,81.898759
0.272727,23.000000,81.986922
0.282828,62.000000,82.075977
0.292929,96.000000,82.169479
0.303030,77.000000,82.254885
0.313131,66.000000,82.340238
0.323232,56.000000,82.435749
0.333333,94.000000,82.521675
0.343434,91.000000,82.610919
0.353535,33.000000,82.704368
0.363636,38.000000,82.791721
0.373737,7.000000,82.879174
0.383838,4.000000,83.009169
0.393939,28.000000,83.099529
0.404040,73.000000,83.184632
0.414141,73.000000,83.275767
0.424242,7.000000,83.375942
0.434343,88.000000,83.467912
0.444444,61.000000,83.573825
0.454545,92.000000,83.665148
0.464646,52.000000,83.752123
0.474747,91.000000,83.845435
0.484848,31.000000,83.932489
0.494949,41.000000,84.025855
0.505051,63.000000,84.122799
0.515152,53.000000,84.210156
0.525253,39.000000,84.313412
0.535354,91.000000,84.412492
0.545455,75.000000,84.498362
0.555556,22.000000,84.596665
0.565657,80.000000,84.695850
0.575758,7.000000,84.781495
0.585859,41.000000,84.896873
0.595960,22.000000,84.996704
0.606061,82.000000,85.091517
0.616162,4.000000,85.183867
0.626263,14.000000,85.270180
0.636364,54.000000,85.357104
0.646465,28.000000,85.452120
0.656566,66.000000,85.539360
0.666667,90.000000,85.631419
0.676768,96.000000,85.734991
0.686869,15.000000,85.836978
0.696970,0.000000,85.923881
0.707071,21.000000,86.031753
0.717172,46.000000,86.126158
0.727273,71.000000,86.222855
0.737374,74.000000,86.318845
0.747475,91.000000,86.418048
0.757576,32.000000,86.511509
0.767677,93.000000,86.608742
0.777778,77.000000,86.696350
0.787879,9.000000,86.798733
0.797980,69.000000,86.894234
0.808081,43.000000,86.980863
0.818182,31.000000,87.068281
0.828283,98.000000,87.164821
0.838384,20.000000,87.251737
0.848485,10.000000,87.338608
0.858586,67.000000,87.434271
0.868687,22.000000,87.530468
0.878788,13.000000,87.635777
0.888889,80.000000,87.727969
0.898990,34.000000,87.822637
0.909091,31.000000,87.919585
0.919192,39.000000,88.023724
0.929293,79.000000,88.114350
0.939394,12.000000,88.208091
0.949495,61.000000,88.301513
0.959596,15.000000,88.388671
0.969697,49.000000,88.497044
0.979798,89.000000,88.586329
0.989899,65.000000,88.714563
1.000000,99.000000,88.802606
1.000000,53.000000,88.905851
0.989899,0.000000,89.001873
0.979798,62.000000,89.100381
0.969697,29.000000,89.203830
0.959596,9.000000,89.303947
0.949495,78.000000,89.391315
0.939394,29.000000,89.483361
0.929293,97.000000,89.576527
0.919192,67.000000,89.671168
0.909091,69.000000,89.771854
0.898990,8.000000,89.867726
0.888889,62.000000,89.980005
0.878788,8.000000,90.080446
0.868687,70.000000,90.170912
0.858586,11.000000,90.265210
0.848485,33.000000,90.352737
0.838384,8.000000,90.440586
0.828283,39.000000,90.538849
0.818182,47.000000,90.641911
0.808081,27.000000,90.733089
0.797980,10.000000,90.827611
0.787879,20.000000,90.917460
0.777778,70.000000,91.006626
0.767677,49.000000,91.117909
0.757576,15.000000,91.205646
0.747475,82.000000,91.293401
0.737374,1.000000,91.385440
0.727273,26.000000,91.472641
0.717172,37.000000,91.560670
0.707071,1.000000,91.657570
0.696970,44.000000,91.747380
0.686869,28.000000,91.843952
0.676768,39.000000,91.947358
0.666667,68.000000,92.046029
0.656566,20.000000,92.138655
0.646465,30.000000,92.230556
0.636364,77.000000,92.318609
0.626263,19.000000,92.406720
0.616162,2.000000,92.521393
0.606061,26.000000,92.610601
0.595960,60.000000,92.699614
0.585859,81.000000,92.791824
0.575758,94.000000,92.880329
0.565657,76.000000,92.968629
0.555556,91.000000,93.074571
0.545455,89.000000,93.172817
0.535354,28.000000,93.261546
0.525253,69.000000,93.356031
0.515152,59.000000,93.444411
0.505051,24.000000,93.533581
0.494949,50.000000,93.662850
0.484848,29.000000,93.753887
0.474747,96.000000,93.855058
0.464646,46.000000,93.971122
0.454545,39.000000,94.059590
0.444444,12.000000,94.157091
0.434343,79.000000,94.264257
0.424242,86.000000,94.361869
0.414141,32.000000,94.486911
0.404040,80.000000,94.583822
0.393939,82.000000,94.685447
0.383838,36.000000,94.781417
0.373737,24.000000,94.884905
0.363636,93.000000,94.991506
0.353535,1.000000,95.113005
0.343434,32.000000,95.213632
0.333333,5.000000,95.318808
0.323232,18.000000,95.409818
0.313131,58.000000,95.516889
0.303030,1.000000,95.614017
0.292929,39.000000,95.706086
0.282828,93.000000,95.801129
0.272727,76.000000,95.892169
0.262626,68.000000,95.982668
0.252525,71.000000,96.088566
0.242424,17.000000,96.195017
0.232323,65.000000,96.313305
0.222222,44.000000,96.406205
0.212121,93.000000,96.496784
0.202020,100.000000,96.595164
0.191919,99.000000,96.688108
0.181818,94.000000,96.778698
0.171717,91.000000,96.876139
0.161616,19.000000,96.973546
0.151515,86.000000,97.062163
0.141414,30.000000,97.161785
0.131313,26.000000,97.250874
0.121212,47.000000,97.342002
0.111111,97.000000,97.444038
0.101010,70.000000,97.546241
0.090909,41.000000,97.639762
0.080808,80.000000,97.734505
0.070707,51.000000,97.830672
0.060606,60.000000,97.920712
0.050505,59.000000,98.023976
0.040404,25.000000,98.122577
0.030303,57.000000,98.218941
0.020202,31.000000,98.326822
0.010101,88.000000,98.425012
0.000000,89.000000,98.516571
0.000000,14.000000,98.627599
0.010101,46.000000,98.720333
0.020202,99.000000,98.817925
0.030303,78.000000,98.915794
0.040404,86.000000,99.005848
0.050505,18.000000,99.096773
0.060606,59.000000,99.220479
0.070707,41.000000,99.309999
0.080808,21.000000,99.401613
0.090909,69.000000,99.500031
0.101010,3.000000,99.590145
0.111111,7.000000,99.688415
0.121212,61.000000,99.789235
0.131313,57.000000,99.889323
0.141414,55.000000,99.980433
0.151515,28.000000,100.079189
0.161616,93.000000,100.189031
0.171717,25.000000,100.279503
0.181818,49.000000,100.422773
0.191919,21.000000,100.523915
0.202020,16.000000,100.617328
0.212121,60.000000,100.730549
0.222222,11.000000,100.833990
0.232323,65.000000,100.939071
0.242424,72.000000,101.050277
0.252525,11.000000,101.156267
0.262626,66.000000,101.256199
0.272727,88.000000,101.346528
0.282828,90.000000,101.452215
0.292929,18.000000,101.542905
0.303030,46.000000,101.635502
0.313131,11.000000,101.739356
0.323232,92.000000,101.837399
0.333333,82.000000,101.928550
0.343434,35.000000,102.026829
0.353535,96.000000,102.118366
0.363636,98.000000,102.210341
0.373737,27.000000,102.320282
0.383838,79.000000,102.419466
0.393939,16.000000,102.516843
0.404040,49.000000,102.625315
0.414141,99.000000,102.727602
0.424242,79.000000,102.818765
0.434343,53.000000,102.915544
0.444444,0.000000,103.007538
0.454545,11.000000,103.107912
0.464646,45.000000,103.207674
0.474747,95.000000,103.298233
0.484848,13.000000,103.389323
0.494949,29.000000,103.490171
0.505051,96.000000,103.582585
0.515152,51.000000,103.677827
0.525253,31.000000,103.774958
0.535354,48.000000,103.871334
0.545455,25.000000,103.962329
0.555556,90.000000,104.075456
0.565657,100.000000,104.194985
0.575758,66.000000,104.290980
0.585859,42.000000,104.383361
0.595960,21.000000,104.474674
0.606061,73.000000,104.582630
0.616162,28.000000,104.685127
0.626263,43.000000,104.783806
0.636364,21.000000,104.903085
0.646465,63.000000,104.997857
0.656566,64.000000,105.092980
0.666667,17.000000,105.204020
0.676768,49.000000,105.311185
0.686869,100.000000,105.404950
0.696970,76.000000,105.511187
0.707071,76.000000,105.602676
0.717172,9.000000,105.709614
0.727273,69.000000,105.801103
0.737374,89.000000,105.901164
0.747475,87.000000,106.001737
0.757576,38.000000,106.093245
0.767677,85.000000,106.188541
0.777778,75.000000,106.303080
0.787879,31.000000,106.441722
0.797980,96.000000,106.543431
0.808081,32.000000,106.636357
0.818182,40.000000,106.728862
0.828283,13.000000,106.832151
0.838384,9.000000,106.924189
0.848485,75.000000,107.024028
0.858586,99.000000,107.126029
0.868687,89.000000,107.226469
0.878788,66.000000,107.321136
0.888889,21.000000,107.420632
0.898990,38.000000,107.524474
0.909091,22.000000,107.623986
0.919192,42.000000,107.721238
0.929293,22.000000,107.813147
0.939394,8.000000,107.912864
0.949495,82.000000,108.010786
0.959596,83.000000,108.114603
0.969697,1.000000,108.215464
0.979798,51.000000,108.327749
0.989899,45.000000,108.427747
1.000000,59.000000,108.520155
1.000000,10.000000,108.638951
0.989899,8.000000,108.732245
0.979798,65.000000,108.839344
0.969697,50.000000,108.956861
0.959596,14.000000,109.050428
0.949495,87.000000,109.160835
0.939394,43.000000,109.265665
0.929293,43.000000,109.357919
0.919192,65.000000,109.456231
0.909091,84.000000,109.548886
0.898990,33.000000,109.648263
0.888889,7.000000,109.740840
0.878788,18.000000,109.852973
0.868687,86.000000,109.952735
0.858586,27.000000,110.046485
0.848485,47.000000,110.150419
0.838384,34.000000,110.244341
0.828283,43.000000,110.353665
0.818182,60.000000,110.469357
0.808081,5.000000,110.579536
0.797980,91.000000,110.674691
0.787879,67.000000,110.767814
0.777778,17.000000,110.875368
0.767677,29.000000,110.981256
0.757576,15.000000,111.085842
0.747475,4.000000,111.192086
0.737374,84.000000,111.286080
0.727273,58.000000,111.384681
0.717172,23.000000,111.477001
0.707071,48.000000,111.570213
0.696970,95.000000,111.670042
0.686869,80.000000,111.762551
0.676768,65.000000,111.855806
0.666667,18.000000,111.970050
0.656566,48.000000,112.062253
0.646465,64.000000,112.168146
0.636364,48.000000,112.271629
0.626263,46.000000,112.366836
0.616162,90.000000,112.514109
0.606061,12.000000,112.624319
0.595960,72.000000,112.748434
0.585859,80.000000,112.848649
0.575758,47.000000,112.943349
0.565657,21.000000,113.042436
0.555556,43.000000,113.148472
0.545455,85.000000,113.257593
0.535354,45.000000,113.368508
0.525253,58.000000,113.461654
0.515152,39.000000,113.559597
0.505051,98.000000,113.654454
0.494949,75.000000,113.754960
0.484848,73.000000,113.847637
0.474747,96.000000,113.947607
0.464646,64.000000,114.064826
0.454545,40.000000,114.182125
0.444444,11.000000,114.282868
0.434343,75.000000,114.384320
0.424242,33.000000,114.479183
0.414141,65.000000,114.579674
0.404040,4.000000,114.685795
0.393939,91.000000,114.782949
0.383838,27.000000,114.886584
0.373737,45.000000,115.011920
0.363636,63.000000,115.105842
0.353535,86.000000,115.219896
0.343434,89.000000,115.323915
0.333333,51.000000,115.418449
0.323232,49.000000,115.519503
0.313131,35.000000,115.620969
0.303030,6.000000,115.726731
0.292929,10.000000,115.829326
0.282828,94.000000,115.936428
0.272727,44.000000,116.038880
0.262626,30.000000,116.133533
0.252525,94.000000,116.232903
0.242424,70.000000,116.337938
0.232323,23.000000,116.439194
0.222222,34.000000,116.533197
0.212121,16.000000,116.637273
0.202020,88.000000,116.747606
0.191919,61.000000,116.848285
0.181818,55.000000,116.949127
0.171717,94.000000,117.042945
0.161616,0.000000,117.148888
0.151515,46.000000,117.244927
0.141414,51.000000,117.340833
0.131313,53.000000,117.472468
0.121212,30.000000,117.567853
0.111111,77.000000,117.661922
0.101010,30.000000,117.765301
0.090909,18.000000,117.859435
0.080808,8.000000,117.955808
0.070707,86.000000,118.059406
0.060606,88.000000,118.155280
0.050505,7.000000,118.249404
0.040404,82.000000,118.351541
0.030303,96.000000,118.448395
0.020202,48.000000,118.545259
0.010101,90.000000,118.677824
0.000000,81.000000,118.773785
0.000000,49.000000,118.869248
0.010101,68.000000,118.975721
0.020202,84.000000,119.086989
0.030303,13.000000,119.182451
0.040404,29.000000,119.280885
0.050505,42.000000,119.404489
0.060606,40.000000,119.510381
0.070707,82.000000,119.606788
0.080808,91.000000,119.713150
0.090909,47.000000,119.823311
0.101010,2.000000,119.929279
0.111111,67.000000,120.032599
0.121212,74.000000,120.140234
0.131313,42.000000,120.247374
0.141414,63.000000,120.353801
0.151515,65.000000,120.461837
0.161616,20.000000,120.568434
0.171717,96.000000,120.663355
0.181818,11.000000,120.777693
0.191919,77.000000,120.877633
0.202020,100.000000,120.977752
0.212121,52.000000,121.079242
0.222222,20.000000,121.194572
0.232323,62.000000,121.296835
0.242424,0.000000,121.396016
0.252525,33.000000,121.492563
0.262626,9.000000,121.599993
0.272727,89.000000,121.695658
0.282828,64.000000,121.790690
0.292929,16.000000,121.896010
0.303030,26.000000,121.991228
0.313131,40.000000,122.114527
0.323232,74.000000,122.219764
0.333333,74.000000,122.323654
0.343434,7.000000,122.436342
0.353535,33.000000,122.553772
0.363636,95.000000,122.650798
0.373737,74.000000,122.746852
0.383838,25.000000,122.861447
0.393939,98.000000,122.956844
0.404040,48.000000,123.069926
0.414141,39.000000,123.170342
0.424242,14.000000,123.265496
0.434343,50.000000,123.380897
0.444444,8.000000,123.485703
0.454545,54.000000,123.582501
0.464646,72.000000,123.691473
0.474747,75.000000,123.789603
0.484848,3.000000,123.901740
0.494949,67.000000,124.000538
0.505051,32.000000,124.100794
0.515152,24.000000,124.196506
0.525253,96.000000,124.297255
0.535354,14.000000,124.397514
0.545455,43.000000,124.493663
0.555556,30.000000,124.599314
0.565657,69.000000,124.704132
0.575758,60.000000,124.811067
0.585859,5.000000,124.958311
0.595960,27.000000,125.063566
0.606061,12.000000,125.160092
0.616162,65.000000,125.271831
0.626263,12.000000,125.375425
0.636364,8.000000,125.484387
0.646465,53.000000,125.596636
0.656566,58.000000,125.695153
0.666667,29.000000,125.795959
0.676768,23.000000,125.896138
0.686869,77.000000,125.998324
0.696970,9.000000,126.108608
0.707071,92.000000,126.207622
0.717172,37.000000,126.330732
0.727273,41.000000,126.445957
0.737374,71.000000,126.555920
0.747475,57.000000,126.656966
0.757576,64.000000,126.753631
0.767677,81.000000,126.866869
0.777778,85.000000,126.974437
0.787879,36.000000,127.103678
0.797980,9.000000,127.219787
0.808081,23.000000,127.315846
0.818182,84.000000,127.434186
0.828283,75.000000,127.530995
0.838384,99.000000,127.632159
0.848485,72.000000,127.735701
0.858586,1.000000,127.833760
0.868687,70.000000,127.932103
0.878788,59.000000,128.034399
0.888889,1.000000,128.133317
0.898990,60.000000,128.235268
0.909091,78.000000,128.331647
0.919192,62.000000,128.436755
0.929293,1.000000,128.535038
0.939394,19.000000,128.637515
0.949495,15.000000,128.741689
0.959596,39.000000,128.842247
0.969697,71.000000,128.941127
0.979798,49.000000,129.044390
0.989899,75.000000,129.144425
1.000000,29.000000,129.245222
1.000000,67.000000,129.342072
0.989899,23.000000,129.446799
0.979798,79.000000,129.544206
0.969697,95.000000,129.643863
0.959596,81.000000,129.758802
0.949495,72.000000,129.855513
0.939394,35.000000,129.963504
0.929293,39.000000,130.068652
0.919192,3.000000,130.168360
0.909091,100.000000,130.276836
0.898990,99.000000,130.374125
0.888889,26.000000,130.476996
0.878788,37.000000,130.577709
0.868687,69.000000,130.681564
0.858586,75.000000,130.780292
0.848485,27.000000,130.899302
0.838384,97.000000,131.002093
0.828283,87.000000,131.103728
0.818182,11.000000,131.234834
0.808081,20.000000,131.342726
0.797980,31.000000,131.441128
0.787879,1.000000,131.549984
0.777778,83.000000,131.660307
0.767677,64.000000,131.759485
0.757576,86.000000,131.856940
0.747475,31.000000,131.968122
0.737374,30.000000,132.066688
0.727273,57.000000,132.164144
0.717172,37.000000,132.280318
0.707071,74.000000,132.387138
0.696970,72.000000,132.499953
0.686869,24.000000,132.604658
0.676768,68.000000,132.702245
0.666667,23.000000,132.804671
0.656566,12.000000,132.902612
0.646465,31.000000,133.014066
0.636364,68.000000,133.114479
0.626263,81.000000,133.228982
0.616162,39.000000,133.342068
0.606061,22.000000,133.452134
0.595960,73.000000,133.553925
0.585859,16.000000,133.663382
0.575758,86.000000,133.770217
0.565657,99.000000,133.890995
0.555556,91.000000,133.992522
0.545455,7.000000,134.091929
0.535354,62.000000,134.195002
0.525253,70.000000,134.300903
0.515152,26.000000,134.399592
0.505051,24.000000,134.498290
0.494949,82.000000,134.606573
0.484848,77.000000,134.705352
0.474747,42.000000,134.803655
0.464646,30.000000,134.906471
0.454545,78.000000,135.004719
0.444444,60.000000,135.109122
0.434343,43.000000,135.207733
0.424242,74.000000,135.311195
0.414141,61.000000,135.409918
0.404040,73.000000,135.514103
0.393939,15.000000,135.616693
0.383838,61.000000,135.729720
0.373737,46.000000,135.828637
0.363636,9.000000,135.941159
0.353535,80.000000,136.056721
0.343434,31.000000,136.167369
0.333333,13.000000,136.273732
0.323232,100.000000,136.396646
0.313131,95.000000,136.498583
0.303030,83.000000,136.605658
0.292929,73.000000,136.711941
0.282828,14.000000,136.813741
0.272727,64.000000,136.912662
0.262626,29.000000,137.018257
0.252525,42.000000,137.125735
0.242424,7.000000,137.228823
0.232323,1.000000,137.341592
0.222222,45.000000,137.449905
0.212121,28.000000,137.591776
0.202020,38.000000,137.691101
0.191919,41.000000,137.797508
0.181818,54.000000,137.908757
0.171717,33.000000,138.007499
0.161616,89.000000,138.131395
0.151515,39.000000,138.236858
0.141414,72.000000,138.338313
0.131313,29.000000,138.439198
0.121212,5.000000,138.555534
0.111111,78.000000,138.656522
0.101010,52.000000,138.770964
0.090909,48.000000,138.872567
0.080808,29.000000,138.972311
0.070707,65.000000,139.077038
0.060606,87.000000,139.180812
0.050505,36.000000,139.281476
0.040404,100.000000,139.386822
0.030303,43.000000,139.486780
0.020202,63.000000,139.599617
0.010101,96.000000,139.701330
0.000000,26.000000,139.816160
0.000000,99.000000,139.931452
0.010101,32.000000,140.037854
0.020202,14.000000,140.152690
0.030303,45.000000,140.275687
0.040404,8.000000,140.378674
0.050505,57.000000,140.495045
0.060606,86.000000,140.606263
0.070707,75.000000,140.712140
0.080808,56.000000,140.820074
0.090909,76.000000,140.930126
0.101010,42.000000,141.029486
0.111111,62.000000,141.134687
0.121212,26.000000,141.234821
0.131313,52.000000,141.336784
0.141414,98.000000,141.436956
0.151515,89.000000,141.541235
0.161616,85.000000,141.643439
0.171717,54.000000,141.751567
0.181818,65.000000,141.851953
0.191919,85.000000,141.962862
0.202020,40.000000,142.073246
0.212121,3.000000,142.198759
0.222222,64.000000,142.300143
0.232323,31.000000,142.414898
0.242424,22.000000,142.517919
0.252525,34.000000,142.622410
0.262626,98.000000,142.736061
0.272727,0.000000,142.854689
0.282828,66.000000,142.972472
0.292929,28.000000,143.076735
0.303030,38.000000,143.178738
0.313131,36.000000,143.284526
0.323232,18.000000,143.393433
0.333333,40.000000,143.511445
0.343434,4.000000,143.621922
0.353535,6.000000,143.753604
0.363636,62.000000,143.865216
0.373737,74.000000,143.999317
0.383838,59.000000,144.136703
0.393939,72.000000,144.237009
0.404040,60.000000,144.336862
0.414141,86.000000,144.449882
0.424242,100.000000,144.558418
0.434343,20.000000,144.677044
0.444444,89.000000,144.777424
0.454545,35.000000,144.877664
0.464646,50.000000,144.981896
0.474747,52.000000,145.082589
0.484848,7.000000,145.186632
0.494949,94.000000,145.286552
0.505051,69.000000,145.393262
0.515152,48.000000,145.495489
0.525253,25.000000,145.603884
0.535354,44.000000,145.706701
0.545455,65.000000,145.810280
0.555556,52.000000,145.912350
0.565657,28.000000,146.019489
0.575758,43.000000,146.127559
0.585859,35.000000,146.229479
0.595960,65.000000,146.329888
0.606061,83.000000,146.447477
0.616162,85.000000,146.562647
0.626263,59.000000,146.677241
0.636364,14.000000,146.778838
0.646465,6.000000,146.885334
0.656566,76.000000,146.988893
0.666667,61.000000,147.092908
0.676768,35.000000,147.200850
0.686869,91.000000,147.319287
0.696970,43.000000,147.441441
0.707071,63.000000,147.542908
0.717172,44.000000,147.663110
0.727273,45.000000,147.764308
0.737374,62.000000,147.872150
0.747475,52.000000,147.993772
0.757576,75.000000,148.097178
0.767677,63.000000,148.199757
0.777778,96.000000,148.300524
0.787879,85.000000,148.411472
0.797980,33.000000,148.520175
0.808081,5.000000,148.626708
0.818182,20.000000,148.729969
0.828283,93.000000,148.836935
0.838384,47.000000,148.937976
0.848485,34.000000,149.041517
0.858586,6.000000,149.151974
0.868687,6.000000,149.262316
0.878788,65.000000,149.376579
0.888889,42.000000,149.478758
0.898990,5.000000,149.586673
0.909091,31.000000,149.699852
0.919192,75.000000,149.800951
0.929293,44.000000,149.917850
0.939394,7.000000,150.028022
0.949495,16.000000,150.131540
0.959596,18.000000,150.233487
0.969697,45.000000,150.339216
0.979798,12.000000,150.441642
0.989899,19.000000,150.577500
1.000000,42.000000,150.682383
1.000000,39.000000,150.783523
0.989899,3.000000,150.893083
0.979798,48.000000,151.003787
0.969697,59.000000,151.114953
0.959596,92.000000,151.218002
0.949495,46.000000,151.325977
0.939394,57.000000,151.437233
0.929293,14.000000,151.548851
0.919192,49.000000,151.664284
0.909091,25.000000,151.767057
0.898990,53.000000,151.871278
0.888889,81.000000,151.996962
0.878788,78.000000,152.099471
0.868687,54.000000,152.202039
0.858586,57.000000,152.310716
0.848485,52.000000,152.413165
0.838384,82.000000,152.525153
0.828283,41.000000,152.643588
0.818182,58.000000,152.747243
0.808081,98.000000,152.881384
0.797980,91.000000,152.982764
0.787879,95.000000,153.097566
0.777778,35.000000,153.201495
0.767677,43.000000,153.302675
0.757576,83.000000,153.408269
0.747475,3.000000,153.510541
0.737374,51.000000,153.632068
0.727273,22.000000,153.738725
0.717172,46.000000,153.840458
0.707071,86.000000,153.942264
0.696970,52.000000,154.048230
0.686869,93.000000,154.153286
0.676768,59.000000,154.258667
0.666667,64.000000,154.360510
0.656566,73.000000,154.467393
0.646465,62.000000,154.570032
0.636364,6.000000,154.681136
0.626263,89.000000,154.784054
0.616162,20.000000,154.901372
0.606061,74.000000,155.020110
0.595960,81.000000,155.135363
0.585859,71.000000,155.253894
0.575758,64.000000,155.364952
0.565657,71.000000,155.479283
0.555556,47.000000,155.582048
0.545455,35.000000,155.691691
0.535354,50.000000,155.797407
0.525253,59.000000,155.900661
0.515152,21.000000,156.007572
0.505051,99.000000,156.111919
0.494949,76.000000,156.221883
0.484848,77.000000,156.324573
0.474747,16.000000,156.430728
0.464646,61.000000,156.533360
0.454545,86.000000,156.663057
0.444444,30.000000,156.768493
0.434343,56.000000,156.877442
0.424242,54.000000,156.987690
0.414141,73.000000,157.122832
0.404040,95.000000,157.227863
0.393939,11.000000,157.330500
0.383838,83.000000,157.434424
0.373737,83.000000,157.541632
0.363636,20.000000,157.663374
0.353535,5.000000,157.787115
0.343434,86.000000,157.894685
0.333333,25.000000,158.005054
0.323232,48.000000,158.116360
0.313131,41.000000,158.231096
0.303030,70.000000,158.349172
0.292929,15.000000,158.452458
0.282828,49.000000,158.569476
0.272727,68.000000,158.683353
0.262626,39.000000,158.802933
0.252525,5.000000,158.911915
0.242424,34.000000,159.015820
0.232323,5.000000,159.121038
0.222222,83.000000,159.224282
0.212121,88.000000,159.331193
0.202020,91.000000,159.445611
0.191919,1.000000,159.560169
0.181818,12.000000,159.673523
0.171717,36.000000,159.779150
0.161616,78.000000,159.888434
0.151515,60.000000,159.997914
0.141414,66.000000,160.106269
0.131313,38.000000,160.229292
0.121212,30.000000,160.356434
0.111111,45.000000,160.466382
0.101010,67.000000,160.575434
0.090909,8.000000,160.684619
0.080808,97.000000,160.813423
0.070707,49.000000,160.933421
0.060606,50.000000,161.049416
0.050505,36.000000,161.163565
0.040404,19.000000,161.274276
0.030303,23.000000,161.377961
0.020202,14.000000,161.483536
0.010101,97.000000,161.589458
0.000000,71.000000,161.696333
0.000000,10.000000,161.806428
0.010101,26.000000,161.910874
0.020202,1.000000,162.021112
0.030303,77.000000,162.130361
0.040404,61.000000,162.237920
0.050505,1.000000,162.343436
0.060606,31.000000,162.454399
0.070707,40.000000,162.567722
0.080808,63.000000,162.687181
0.090909,25.000000,162.802347
0.101010,33.000000,162.916494
0.111111,15.000000,163.031199
0.121212,99.000000,163.137290
0.131313,77.000000,163.241943
0.141414,53.000000,163.364049
0.151515,98.000000,163.475666
0.161616,71.000000,163.597592
0.171717,45.000000,163.718829
0.181818,58.000000,163.861217
0.191919,85.000000,163.968641
0.202020,76.000000,164.079394
0.212121,29.000000,164.196710
0.222222,18.000000,164.301591
0.232323,64.000000,164.407912
0.242424,32.000000,164.513916
0.252525,49.000000,164.633237
0.262626,87.000000,164.739710
0.272727,46.000000,164.852656
0.282828,90.000000,164.959197
0.292929,48.000000,165.088141
0.303030,73.000000,165.194614
0.313131,15.000000,165.299978
0.323232,33.000000,165.411941
0.333333,28.000000,165.533370
0.343434,52.000000,165.649212
0.353535,28.000000,165.769893
0.363636,85.000000,165.877397
0.373737,99.000000,165.982444
0.383838,34.000000,166.100597
0.393939,95.000000,166.209001
0.404040,3.000000,166.313243
0.414141,18.000000,166.418573
0.424242,38.000000,166.536910
0.434343,22.000000,166.650384
