EMRE Device Manager: Chronopotentiometry

System Parameters
Date/Time,2022-09-16 15:44:12.256209


Raw Data

Data Pt,Times (s), Current (A), Potential (V)
7231,703.815390,0.000000,0.504222
7232,703.910481,0.000000,0.504530
7233,704.005145,0.000000,0.504714
7234,704.100959,0.000000,0.504387
7235,704.196477,0.000000,0.504092
7236,704.298925,0.000000,0.504176
7237,704.403205,0.000000,0.504479
7238,704.507644,0.000000,0.504491
7239,704.615894,0.000000,0.503946
7240,704.714972,0.000000,0.503973
7241,704.815217,0.000000,0.503958
7242,704.916034,0.000000,0.503892
7243,705.030162,0.000000,0.504130
7244,705.128375,0.000000,0.504253
7245,705.232460,0.000000,0.503927
7246,705.332945,0.000000,0.503858
7247,705.429977,0.000000,0.504020
7248,705.528636,0.000000,0.504118
7249,705.629955,0.000000,0.503996
7250,705.738371,0.000000,0.503720
7251,705.834366,0.000000,0.503635
7252,705.931025,0.000000,0.503819
7253,706.028516,0.000000,0.503961
7254,706.130512,0.000000,0.503796
7255,706.262963,0.000000,0.503896
7256,706.361648,0.000000,0.503761
7257,706.461230,0.000000,0.503743
7258,706.559553,0.000000,0.503466
7259,706.657508,0.000000,0.503374
7260,706.758554,0.000000,0.503455
7261,706.871151,0.000000,0.503586
7262,706.968888,0.000000,0.503674
7263,707.075498,0.000000,0.503271
7264,707.176117,0.000000,0.503206
7265,707.275229,0.000000,0.503182
7266,707.374137,0.000000,0.503151
7267,707.474054,0.000000,0.503128
7268,707.574549,0.000000,0.503121
7269,707.672659,0.000000,0.503213
7270,707.771681,0.000000,0.503285
7271,707.872128,0.000000,0.503121
7272,707.971923,0.000000,0.503075
7273,708.085091,0.000000,0.503547
7274,708.182999,0.000000,0.503324
7275,708.283644,0.000000,0.503359
7276,708.383153,0.000000,0.503266
7277,708.481900,0.000000,0.503313
7278,708.584207,0.000000,0.503289
7279,708.687121,0.000000,0.503275
7280,708.784206,0.000000,0.503252
7281,708.882313,0.000000,0.503167
7282,708.978862,0.000000,0.502822
7283,709.078079,0.000000,0.502706
7284,709.181930,0.000000,0.503113
7285,709.289142,0.000000,0.503017
7286,709.387131,0.000000,0.503033
7287,709.484104,0.000000,0.503036
7288,709.611219,0.000000,0.502771
7289,709.706444,0.000000,0.503063
7290,709.817772,0.000000,0.502580
7291,709.913463,0.000000,0.502553
7292,710.017883,0.000000,0.502476
7293,710.114046,0.000000,0.502434
7294,710.220730,0.000000,0.502606
7295,710.316553,0.000000,0.502284
7296,710.427433,0.000000,0.502702
7297,710.536470,0.000000,0.502311
7298,710.641112,0.000000,0.502557
7299,710.738604,0.000000,0.502388
7300,710.843931,0.000000,0.502683
7301,710.955473,0.000000,0.502223
7302,711.052260,0.000000,0.502315
7303,711.153720,0.000000,0.502258
7304,711.250724,0.000000,0.502357
7305,711.354751,0.000000,0.502000
7306,711.451590,0.000000,0.502258
7307,711.547192,0.000000,0.502549
7308,711.643266,0.000000,0.502419
7309,711.738401,0.000000,0.502142
7310,711.834377,0.000000,0.501997
7311,711.931137,0.000000,0.502254
7312,712.044684,0.000000,0.502515
7313,712.149967,0.000000,0.502188
7314,712.248333,0.000000,0.502258
7315,712.345298,0.000000,0.502338
7316,712.460055,0.000000,0.501989
7317,712.560659,0.000000,0.502039
7318,712.656618,0.000000,0.501724
7319,712.752678,0.000000,0.501862
7320,712.855946,0.000000,0.501682
7321,712.982839,0.000000,0.502039
7322,713.077739,0.000000,0.501666
7323,713.196881,0.000000,0.501651
7324,713.291325,0.000000,0.501793
7325,713.388536,0.000000,0.501942
7326,713.483880,0.000000,0.502000
7327,713.580255,0.000000,0.501724
7328,713.676778,0.000000,0.501505
7329,713.774677,0.000000,0.501397
7330,713.872897,0.000000,0.501528
7331,713.978896,0.000000,0.501544
7332,714.077206,0.000000,0.501429
7333,714.171749,0.000000,0.501394
7334,714.267692,0.000000,0.501820
7335,714.372266,0.000000,0.501447
7336,714.469549,0.000000,0.501636
7337,714.565948,0.000000,0.501747
7338,714.669480,0.000000,0.501586
7339,714.766060,0.000000,0.501735
7340,714.868626,0.000000,0.501571
7341,715.006118,0.000000,0.501632
7342,715.117195,0.000000,0.501214
7343,715.214874,0.000000,0.501021
7344,715.323532,0.000000,0.501466
7345,715.439510,0.000000,0.501102
7346,715.541106,0.000000,0.501175
7347,715.645088,0.000000,0.501371
7348,715.741354,0.000000,0.501225
7349,715.838082,0.000000,0.500872
7350,715.946625,0.000000,0.501325
7351,716.050232,0.000000,0.501099
7352,716.143916,0.000000,0.501263
7353,716.249685,0.000000,0.501106
7354,716.392606,0.000000,0.500841
7355,716.508822,0.000000,0.501060
7356,716.626893,0.000000,0.501125
7357,716.725337,0.000000,0.501145
7358,716.830946,0.000000,0.500807
7359,716.940219,0.000000,0.500761
7360,717.036122,0.000000,0.500465
7361,717.166713,0.000000,0.500961
7362,717.265123,0.000000,0.500933
7363,717.373509,0.000000,0.500446
7364,717.478822,0.000000,0.500519
7365,717.576947,0.000000,0.500423
7366,717.692615,0.000000,0.500481
7367,717.797381,0.000000,0.500358
7368,717.897515,0.000000,0.500258
7369,717.996413,0.000000,0.500182
7370,718.097743,0.000000,0.500250
7371,718.199351,0.000000,0.500300
7372,718.300006,0.000000,0.500362
7373,718.399416,0.000000,0.500208
7374,718.499818,0.000000,0.500224
7375,718.599064,0.000000,0.500146
7376,718.699116,0.000000,0.500093
7377,718.799157,0.000000,0.500081
7378,718.900800,0.000000,0.500177
7379,719.015183,0.000000,0.499901
7380,719.135999,0.000000,0.499840
7381,719.236361,0.000000,0.499805
7382,719.336724,0.000000,0.499844
7383,719.443833,0.000000,0.500296
7384,719.542219,0.000000,0.500166
7385,719.641591,0.000000,0.500123
7386,719.743190,0.000000,0.500135
7387,719.874739,0.000000,0.499682
7388,719.974404,0.000000,0.499632
7389,720.080634,0.000000,0.499859
7390,720.180507,0.000000,0.499820
7391,720.281938,0.000000,0.499909
7392,720.381926,0.000000,0.499897
7393,720.483470,0.000000,0.499978
7394,720.596939,0.000000,0.499583
7395,720.715024,0.000000,0.499421
7396,720.818409,0.000000,0.499521
7397,720.919275,0.000000,0.499502
7398,721.019078,0.000000,0.499460
7399,721.125262,0.000000,0.499805
7400,721.233128,0.000000,0.499352
7401,721.341982,0.000000,0.499605
7402,721.449530,0.000000,0.499517
7403,721.549282,0.000000,0.499498
7404,721.650148,0.000000,0.499425
7405,721.749919,0.000000,0.499402
7406,721.856790,0.000000,0.499195
7407,721.976201,0.000000,0.499011
7408,722.073532,0.000000,0.499022
7409,722.171875,0.000000,0.499114
7410,722.271005,0.000000,0.499141
7411,722.370908,0.000000,0.499149
7412,722.476805,0.000000,0.498992
7413,722.600273,0.000000,0.499087
7414,722.699498,0.000000,0.498961
7415,722.799470,0.000000,0.498965
7416,722.900834,0.000000,0.499130
7417,723.007545,0.000000,0.499195
7418,723.115928,0.000000,0.498638
7419,723.248681,0.000000,0.499034
7420,723.397210,0.000000,0.498627
7421,723.505242,0.000000,0.499091
7422,723.606268,0.000000,0.498999
7423,723.717291,0.000000,0.498550
7424,723.819660,0.000000,0.498711
7425,723.920646,0.000000,0.498688
7426,724.032351,0.000000,0.498520
7427,724.137103,0.000000,0.498477
7428,724.245493,0.000000,0.498861
7429,724.344818,0.000000,0.498834
7430,724.443933,0.000000,0.498865
7431,724.552098,0.000000,0.498424
7432,724.658321,0.000000,0.498316
7433,724.759290,0.000000,0.498354
7434,724.862957,0.000000,0.498677
7435,724.962120,0.000000,0.498516
7436,725.059871,0.000000,0.498354
7437,725.160100,0.000000,0.498358
7438,725.259274,0.000000,0.498216
7439,725.357817,0.000000,0.498155
7440,725.465935,0.000000,0.498547
7441,725.565966,0.000000,0.498481
7442,725.665793,0.000000,0.498485
7443,725.788098,0.000000,0.498308
7444,725.892010,0.000000,0.498071
7445,726.009972,0.000000,0.498147
7446,726.113692,0.000000,0.497836
7447,726.219848,0.000000,0.498051
7448,726.318181,0.000000,0.497928
7449,726.419135,0.000000,0.497906
7450,726.529162,0.000000,0.498124
7451,726.626701,0.000000,0.498206
7452,726.726717,0.000000,0.498209
7453,726.858348,0.000000,0.497786
7454,726.956621,0.000000,0.497763
7455,727.069057,0.000000,0.498028
7456,727.169425,0.000000,0.497901
7457,727.268770,0.000000,0.497959
7458,727.376765,0.000000,0.497660
7459,727.484784,0.000000,0.498113
7460,727.601392,0.000000,0.497878
7461,727.702000,0.000000,0.497924
7462,727.800063,0.000000,0.497744
7463,727.905971,0.000000,0.497859
7464,728.019410,0.000000,0.497664
7465,728.118815,0.000000,0.497568
7466,728.218828,0.000000,0.497549
7467,728.318404,0.000000,0.497495
7468,728.417682,0.000000,0.497429
7469,728.518406,0.000000,0.497437
7470,728.619350,0.000000,0.497495
7471,728.719578,0.000000,0.497503
7472,728.819529,0.000000,0.497484
7473,728.921332,0.000000,0.497510
7474,729.020959,0.000000,0.497556
7475,729.119266,0.000000,0.497345
7476,729.233092,0.000000,0.497115
7477,729.335100,0.000000,0.497046
7478,729.436485,0.000000,0.497007
7479,729.538993,0.000000,0.497134
7480,729.638991,0.000000,0.497169
7481,729.744902,0.000000,0.497480
7482,729.847015,0.000000,0.497353
7483,729.946473,0.000000,0.497391
7484,730.046195,0.000000,0.497284
7485,730.147127,0.000000,0.497337
7486,730.280140,0.000000,0.497103
7487,730.385277,0.000000,0.497314
7488,730.486105,0.000000,0.497165
7489,730.589822,0.000000,0.496969
7490,730.690327,0.000000,0.496892
7491,730.797507,0.000000,0.496789
7492,730.893645,0.000000,0.496605
7493,730.988260,0.000000,0.497023
7494,731.092218,0.000000,0.496762
7495,731.198827,0.000000,0.496739
7496,731.294688,0.000000,0.496627
7497,731.417316,0.000000,0.496674
7498,731.533299,0.000000,0.496520
7499,731.641074,0.000000,0.496881
7500,731.756896,0.000000,0.496547
7501,731.867929,0.000000,0.496808
7502,731.977202,0.000000,0.496466
7503,732.076864,0.000000,0.496428
7504,732.183673,0.000000,0.496950
7505,732.287142,0.000000,0.496804
7506,732.391685,0.000000,0.496466
7507,732.490016,0.000000,0.496558
7508,732.588961,0.000000,0.496609
7509,732.691207,0.000000,0.496409
7510,732.800221,0.000000,0.496639
7511,732.897663,0.000000,0.496332
7512,732.993962,0.000000,0.496194
7513,733.097304,0.000000,0.496252
7514,733.194249,0.000000,0.496156
7515,733.289422,0.000000,0.496428
7516,733.401658,0.000000,0.496493
7517,733.504928,0.000000,0.496562
7518,733.613720,0.000000,0.496017
7519,733.745016,0.000000,0.496586
7520,733.844248,0.000000,0.496485
7521,733.941330,0.000000,0.496294
7522,734.051209,0.000000,0.496090
7523,734.153591,0.000000,0.495841
7524,734.265510,0.000000,0.496359
7525,734.363843,0.000000,0.496420
7526,734.463728,0.000000,0.496374
7527,734.563136,0.000000,0.496324
7528,734.661122,0.000000,0.496102
7529,734.758270,0.000000,0.495841
7530,734.861603,0.000000,0.496063
7531,734.961764,0.000000,0.496044
7532,735.073383,0.000000,0.495534
7533,735.170506,0.000000,0.495633
7534,735.280624,0.000000,0.495971
7535,735.380367,0.000000,0.495925
7536,735.487184,0.000000,0.495937
7537,735.591126,0.000000,0.495587
7538,735.690232,0.000000,0.495541
7539,735.791219,0.000000,0.495534
7540,735.891223,0.000000,0.495492
7541,735.989226,0.000000,0.495568
7542,736.091561,0.000000,0.495407
7543,736.193309,0.000000,0.495158
7544,736.293139,0.000000,0.495138
7545,736.394949,0.000000,0.495131
7546,736.494408,0.000000,0.495177
7547,736.595657,0.000000,0.495173
7548,736.704024,0.000000,0.495641
7549,736.803299,0.000000,0.495683
7550,736.914533,0.000000,0.495050
7551,737.010654,0.000000,0.495069
7552,737.138508,0.000000,0.495134
7553,737.251165,0.000000,0.495135
7554,737.358808,0.000000,0.495154
7555,737.465139,0.000000,0.495442
7556,737.569950,0.000000,0.494997
7557,737.671513,0.000000,0.494970
7558,737.771862,0.000000,0.494951
7559,737.877836,0.000000,0.494920
7560,737.977615,0.000000,0.494905
7561,738.076908,0.000000,0.494893
7562,738.176891,0.000000,0.494751
7563,738.276308,0.000000,0.494651
7564,738.375524,0.000000,0.494728
7565,738.475240,0.000000,0.494620
7566,738.575846,0.000000,0.494724
7567,738.684094,0.000000,0.495096
7568,738.782736,0.000000,0.495008
7569,738.885991,0.000000,0.494950
7570,738.993502,0.000000,0.494424
7571,739.094211,0.000000,0.494428
7572,739.195619,0.000000,0.494448
7573,739.303011,0.000000,0.494912
7574,739.413015,0.000000,0.494360
7575,739.512870,0.000000,0.494233
7576,739.611835,0.000000,0.494398
7577,739.711984,0.000000,0.494309
7578,739.819192,0.000000,0.494471
7579,739.922957,0.000000,0.494766
7580,740.028100,0.000000,0.494478
7581,740.127944,0.000000,0.494463
7582,740.230227,0.000000,0.494168
7583,740.329425,0.000000,0.494275
7584,740.428383,0.000000,0.494364
7585,740.560099,0.000000,0.494405
7586,740.660926,0.000000,0.494286
7587,740.760000,0.000000,0.494337
7588,740.870973,0.000000,0.493976
7589,740.970506,0.000000,0.494003
7590,741.070267,0.000000,0.493880
7591,741.169377,0.000000,0.494003
7592,741.268482,0.000000,0.494037
7593,741.375300,0.000000,0.493753
7594,741.482612,0.000000,0.494267
7595,741.581084,0.000000,0.494068
7596,741.681743,0.000000,0.494064
7597,741.782174,0.000000,0.494106
7598,741.891378,0.000000,0.493726
7599,741.991093,0.000000,0.493703
7600,742.112003,0.000000,0.493596
7601,742.212242,0.000000,0.493577
7602,742.312444,0.000000,0.493530
7603,742.412552,0.000000,0.493519
7604,742.511982,0.000000,0.493450
7605,742.611269,0.000000,0.493546
7606,742.711415,0.000000,0.493511
7607,742.817968,0.000000,0.493573
7608,742.919366,0.000000,0.493619
7609,743.021818,0.000000,0.493726
7610,743.119894,0.000000,0.493650
7611,743.218575,0.000000,0.493488
7612,743.319594,0.000000,0.493557
7613,743.420227,0.000000,0.493596
7614,743.519593,0.000000,0.493549
7615,743.618933,0.000000,0.493404
7616,743.718602,0.000000,0.493373
7617,743.834235,0.000000,0.493132
7618,743.969742,0.000000,0.493139
7619,744.072351,0.000000,0.493040
7620,744.178255,0.000000,0.493200
7621,744.291438,0.000000,0.493066
7622,744.386868,0.000000,0.493358
7623,744.483750,0.000000,0.493450
7624,744.578651,0.000000,0.493155
7625,744.688626,0.000000,0.493128
7626,744.801829,0.000000,0.493327
7627,744.906760,0.000000,0.493254
7628,745.010186,0.000000,0.492935
7629,745.110718,0.000000,0.492870
7630,745.223287,0.000000,0.493247
7631,745.341616,0.000000,0.493243
7632,745.436380,0.000000,0.492790
7633,745.540972,0.000000,0.493093
7634,745.642864,0.000000,0.493162
7635,745.752984,0.000000,0.492613
7636,745.859944,0.000000,0.492955
7637,745.957141,0.000000,0.492721
7638,746.080762,0.000000,0.492955
7639,746.186424,0.000000,0.492951
7640,746.292370,0.000000,0.492429
7641,746.392957,0.000000,0.492452
7642,746.491338,0.000000,0.492460
7643,746.593915,0.000000,0.492475
7644,746.696449,0.000000,0.492502
7645,746.800264,0.000000,0.492759
7646,746.911142,0.000000,0.492356
7647,747.018407,0.000000,0.492590
7648,747.114995,0.000000,0.492379
7649,747.212477,0.000000,0.492268
7650,747.309544,0.000000,0.492371
7651,747.450521,0.000000,0.492341
7652,747.556294,0.000000,0.492310
7653,747.653599,0.000000,0.492202
7654,747.756934,0.000000,0.492337
7655,747.869567,0.000000,0.492276
7656,747.970201,0.000000,0.492214
7657,748.067919,0.000000,0.492337
7658,748.165529,0.000000,0.492452
7659,748.272200,0.000000,0.492018
7660,748.388042,0.000000,0.492291
7661,748.482105,0.000000,0.492490
7662,748.579203,0.000000,0.492325
7663,748.674347,0.000000,0.491976
7664,748.770435,0.000000,0.492003
7665,748.867040,0.000000,0.492137
7666,748.989300,0.000000,0.491965
7667,749.101435,0.000000,0.492372
7668,749.204675,0.000000,0.492229
7669,749.306546,0.000000,0.492080
7670,749.408367,0.000000,0.491758
7671,749.506581,0.000000,0.491984
7672,749.604072,0.000000,0.492057
7673,749.722483,0.000000,0.492107
7674,749.820489,0.000000,0.492076
7675,749.916546,0.000000,0.491769
7676,750.021680,0.000000,0.492018
7677,750.121554,0.000000,0.492007
7678,750.237289,0.000000,0.491750
7679,750.342399,0.000000,0.491988
7680,750.440736,0.000000,0.491999
7681,750.540091,0.000000,0.491942
7682,750.645773,0.000000,0.491723
7683,750.751622,0.000000,0.491362
7684,750.891831,0.000000,0.491274
7685,750.997435,0.000000,0.491604
7686,751.097157,0.000000,0.491570
7687,751.197667,0.000000,0.491665
7688,751.295186,0.000000,0.491366
7689,751.396956,0.000000,0.491451
7690,751.502631,0.000000,0.491661
7691,751.598496,0.000000,0.491527
7692,751.694609,0.000000,0.491228
7693,751.797858,0.000000,0.491466
7694,751.892789,0.000000,0.491101
7695,751.990505,0.000000,0.491032
7696,752.093219,0.000000,0.491055
7697,752.195056,0.000000,0.491136
7698,752.309002,0.000000,0.490986
7699,752.409776,0.000000,0.490940
7700,752.530170,0.000000,0.490821
7701,752.633464,0.000000,0.490936
7702,752.742630,0.000000,0.491308
7703,752.855478,0.000000,0.491036
7704,752.960804,0.000000,0.491335
7705,753.068357,0.000000,0.490909
7706,753.173675,0.000000,0.490821
7707,753.269244,0.000000,0.490756
7708,753.365460,0.000000,0.490975
7709,753.475455,0.000000,0.490878
7710,753.576543,0.000000,0.491013
7711,753.675765,0.000000,0.490848
7712,753.774301,0.000000,0.490706
7713,753.885819,0.000000,0.490786
7714,754.004635,0.000000,0.490882
7715,754.104349,0.000000,0.490878
7716,754.204564,0.000000,0.490779
7717,754.338009,0.000000,0.490921
7718,754.445313,0.000000,0.490714
7719,754.549367,0.000000,0.490438
7720,754.647165,0.000000,0.490541
7721,754.753573,0.000000,0.490514
7722,754.873192,0.000000,0.490457
7723,754.991372,0.000000,0.490357
7724,755.110719,0.000000,0.490318
7725,755.211391,0.000000,0.490307
7726,755.310346,0.000000,0.490249
7727,755.410405,0.000000,0.490215
7728,755.512360,0.000000,0.490257
7729,755.610291,0.000000,0.490165
7730,755.709828,0.000000,0.490107
7731,755.814614,0.000000,0.490380
7732,755.940488,0.000000,0.490618
7733,756.046809,0.000000,0.490176
7734,756.152517,0.000000,0.490138
7735,756.252991,0.000000,0.490073
7736,756.376224,0.000000,0.490330
7737,756.481623,0.000000,0.490445
7738,756.584453,0.000000,0.490161
7739,756.695359,0.000000,0.490318
7740,756.813002,0.000000,0.489996
7741,756.916980,0.000000,0.490341
7742,757.019614,0.000000,0.490307
7743,757.120701,0.000000,0.490261
7744,757.220489,0.000000,0.490238
7745,757.319095,0.000000,0.490234
7746,757.425880,0.000000,0.489827
7747,757.524287,0.000000,0.489938
7748,757.631323,0.000000,0.489685
7749,757.741324,0.000000,0.490031
7750,757.905178,0.000000,0.489666
7751,758.006570,0.000000,0.489551
7752,758.107794,0.000000,0.489462
7753,758.203835,0.000000,0.489739
7754,758.301083,0.000000,0.489877
7755,758.397085,0.000000,0.490000
7756,758.501930,0.000000,0.489812
7757,758.603946,0.000000,0.489574
7758,758.720806,0.000000,0.489766
7759,758.833581,0.000000,0.489601
7760,758.929585,0.000000,0.489328
7761,759.027840,0.000000,0.489255
7762,759.141819,0.000000,0.489651
7763,759.240888,0.000000,0.489620
7764,759.350451,0.000000,0.489236
7765,759.454473,0.000000,0.489593
7766,759.564025,0.000000,0.489248
7767,759.664782,0.000000,0.489244
7768,759.763259,0.000000,0.489340
7769,759.867986,0.000000,0.489094
7770,759.968805,0.000000,0.488994
7771,760.068774,0.000000,0.488967
7772,760.173150,0.000000,0.489233
7773,760.270680,0.000000,0.489029
7774,760.370164,0.000000,0.489002
7775,760.470716,0.000000,0.488979
7776,760.583308,0.000000,0.489040
7777,760.685199,0.000000,0.488918
7778,760.794585,0.000000,0.489190
7779,760.909544,0.000000,0.488826
7780,761.005584,0.000000,0.488741
7781,761.136317,0.000000,0.489248
7782,761.235451,0.000000,0.489194
7783,761.367186,0.000000,0.488610
7784,761.473991,0.000000,0.488979
7785,761.579530,0.000000,0.489029
7786,761.675981,0.000000,0.489102
7787,761.771493,0.000000,0.488733
7788,761.896419,0.000000,0.489044
7789,761.996180,0.000000,0.489067
7790,762.093416,0.000000,0.488849
7791,762.202879,0.000000,0.488568
7792,762.313232,0.000000,0.488833
7793,762.416313,0.000000,0.488848
7794,762.519589,0.000000,0.488737
7795,762.628129,0.000000,0.488285
7796,762.737432,0.000000,0.488806
7797,762.841268,0.000000,0.488530
7798,762.944780,0.000000,0.488223
7799,763.052929,0.000000,0.488614
7800,763.154645,0.000000,0.488580
7801,763.254342,0.000000,0.488622
7802,763.365800,0.000000,0.488046
7803,763.473419,0.000000,0.488419
7804,763.599109,0.000000,0.488492
7805,763.712758,0.000000,0.488407
7806,763.837538,0.000000,0.488507
7807,763.937965,0.000000,0.488342
7808,764.040354,0.000000,0.488246
7809,764.146477,0.000000,0.487870
7810,764.247116,0.000000,0.487808
7811,764.354496,0.000000,0.488331
7812,764.461888,0.000000,0.487924
7813,764.560920,0.000000,0.488023
7814,764.658566,0.000000,0.488131
7815,764.795280,0.000000,0.488258
7816,764.909788,0.000000,0.487812
7817,765.037322,0.000000,0.488112
7818,765.152974,0.000000,0.487985
7819,765.251127,0.000000,0.487828
7820,765.354368,0.000000,0.488031
7821,765.451744,0.000000,0.487920
7822,765.556789,0.000000,0.488004
7823,765.656639,0.000000,0.488020
7824,765.755378,0.000000,0.487935
7825,765.858683,0.000000,0.487835
7826,765.960869,0.000000,0.487682
7827,766.067186,0.000000,0.487486
7828,766.190667,0.000000,0.487605
7829,766.301202,0.000000,0.487402
7830,766.413153,0.000000,0.487682
7831,766.516733,0.000000,0.487747
7832,766.617546,0.000000,0.487720
7833,766.720004,0.000000,0.487490
7834,766.833501,0.000000,0.487663
7835,766.944763,0.000000,0.487133
7836,767.056966,0.000000,0.487528
7837,767.167880,0.000000,0.487194
7838,767.281191,0.000000,0.487122
7839,767.390277,0.000000,0.487271
7840,767.503276,0.000000,0.487037
7841,767.632096,0.000000,0.487321
7842,767.729102,0.000000,0.487129
7843,767.830546,0.000000,0.487333
7844,767.944968,0.000000,0.486930
7845,768.047981,0.000000,0.487033
7846,768.184417,0.000000,0.486857
7847,768.286194,0.000000,0.486841
7848,768.394552,0.000000,0.487329
7849,768.506721,0.000000,0.486810
7850,768.613551,0.000000,0.487325
7851,768.720989,0.000000,0.486841
7852,768.838519,0.000000,0.487041
7853,768.949515,0.000000,0.486907
7854,769.050736,0.000000,0.487041
7855,769.152826,0.000000,0.487091
7856,769.259392,0.000000,0.486899
7857,769.360793,0.000000,0.486646
7858,769.461020,0.000000,0.486676
7859,769.563442,0.000000,0.486434
7860,769.664560,0.000000,0.486457
7861,769.773052,0.000000,0.487041
7862,769.877156,0.000000,0.486814
7863,769.976630,0.000000,0.486841
7864,770.079348,0.000000,0.486596
7865,770.177080,0.000000,0.486722
7866,770.276109,0.000000,0.486780
7867,770.390359,0.000000,0.486726
7868,770.492988,0.000000,0.486864
7869,770.601467,0.000000,0.486308
7870,770.702535,0.000000,0.486270
7871,770.813797,0.000000,0.486703
7872,770.920268,0.000000,0.486243
7873,771.022835,0.000000,0.486059
7874,771.123930,0.000000,0.486131
7875,771.245234,0.000000,0.486097
7876,771.368786,0.000000,0.486289
7877,771.468464,0.000000,0.486277
7878,771.601654,0.000000,0.486066
7879,771.709712,0.000000,0.486365
7880,771.815424,0.000000,0.486342
7881,771.915801,0.000000,0.486312
7882,772.014687,0.000000,0.486411
7883,772.115329,0.000000,0.486258
7884,772.214451,0.000000,0.486369
7885,772.317808,0.000000,0.486128
7886,772.415073,0.000000,0.486293
7887,772.512835,0.000000,0.486304
7888,772.634063,0.000000,0.486208
7889,772.746979,0.000000,0.485798
7890,772.857809,0.000000,0.486013
7891,772.971196,0.000000,0.486040
7892,773.068484,0.000000,0.485840
7893,773.171866,0.000000,0.486059
7894,773.297458,0.000000,0.485905
7895,773.403983,0.000000,0.485521
7896,773.526678,0.000000,0.485610
7897,773.630710,0.000000,0.485871
7898,773.730332,0.000000,0.485821
7899,773.849510,0.000000,0.485817
7900,773.960029,0.000000,0.485529
7901,774.062050,0.000000,0.485360
7902,774.171259,0.000000,0.485824
7903,774.269651,0.000000,0.485713
7904,774.368259,0.000000,0.485506
7905,774.467908,0.000000,0.485464
7906,774.565897,0.000000,0.485291
7907,774.691141,0.000000,0.485575
7908,774.799908,0.000000,0.485272
7909,774.933120,0.000000,0.485621
7910,775.032972,0.000000,0.485648
7911,775.149434,0.000000,0.485506
7912,775.253473,0.000000,0.485556
7913,775.355320,0.000000,0.485441
7914,775.457049,0.000000,0.485333
7915,775.560927,0.000000,0.484953
7916,775.664111,0.000000,0.484900
7917,775.764989,0.000000,0.484930
7918,775.866092,0.000000,0.484965
7919,775.968486,0.000000,0.485183
7920,776.085318,0.000000,0.484900
7921,776.187309,0.000000,0.484888
7922,776.287660,0.000000,0.484965
7923,776.391865,0.000000,0.485276
7924,776.501127,0.000000,0.484677
7925,776.611242,0.000000,0.485076
7926,776.724590,0.000000,0.484723
7927,776.824989,0.000000,0.484662
7928,776.929137,0.000000,0.484953
7929,777.031499,0.000000,0.485049
7930,777.134045,0.000000,0.484877
7931,777.245017,0.000000,0.484527
7932,777.352139,0.000000,0.484923
7933,777.448561,0.000000,0.484834
7934,777.547044,0.000000,0.484562
7935,777.653158,0.000000,0.484884
7936,777.759107,0.000000,0.484466
7937,777.870053,0.000000,0.484700
7938,777.972675,0.000000,0.484831
7939,778.076958,0.000000,0.484550
7940,778.237055,0.000000,0.484477
7941,778.336710,0.000000,0.484489
7942,778.455045,0.000000,0.484589
7943,778.554117,0.000000,0.484527
7944,778.652311,0.000000,0.484554
7945,778.777216,0.000000,0.484320
7946,778.879990,0.000000,0.484109
7947,778.986933,0.000000,0.484228
7948,779.087294,0.000000,0.484220
7949,779.185292,0.000000,0.484067
7950,779.297744,0.000000,0.484051
7951,779.399510,0.000000,0.484025
7952,779.503535,0.000000,0.483979
7953,779.621048,0.000000,0.483817
7954,779.722056,0.000000,0.483798
7955,779.844404,0.000000,0.483840
7956,779.954060,0.000000,0.484251
7957,780.075639,0.000000,0.484109
7958,780.183608,0.000000,0.483764
7959,780.282411,0.000000,0.483652
7960,780.394135,0.000000,0.484086
7961,780.504431,0.000000,0.483733
7962,780.612508,0.000000,0.484113
7963,780.714634,0.000000,0.483971
7964,780.816434,0.000000,0.483814
7965,780.918934,0.000000,0.483618
7966,781.018964,0.000000,0.483579
7967,781.120202,0.000000,0.483468
7968,781.220151,0.000000,0.483391
7969,781.322478,0.000000,0.483480
7970,781.424578,0.000000,0.483499
7971,781.570795,0.000000,0.483898
7972,781.678987,0.000000,0.483368
7973,781.785344,0.000000,0.483564
7974,781.887066,0.000000,0.483675
7975,781.991630,0.000000,0.483802
7976,782.092672,0.000000,0.483675
7977,782.193146,0.000000,0.483641
7978,782.293549,0.000000,0.483595
7979,782.395380,0.000000,0.483453
7980,782.520146,0.000000,0.483192
7981,782.622811,0.000000,0.483176
7982,782.723999,0.000000,0.483249
7983,782.840043,0.000000,0.483077
7984,782.942934,0.000000,0.483192
7985,783.043300,0.000000,0.483119
7986,783.145381,0.000000,0.483249
7987,783.248558,0.000000,0.483510
7988,783.351732,0.000000,0.483395
7989,783.452481,0.000000,0.483364
7990,783.553673,0.000000,0.483315
7991,783.655424,0.000000,0.483015
7992,783.757809,0.000000,0.482881
7993,783.867322,0.000000,0.483253
7994,783.971937,0.000000,0.483234
7995,784.075423,0.000000,0.482873
7996,784.182999,0.000000,0.482881
7997,784.281328,0.000000,0.482835
7998,784.393926,0.000000,0.482996
7999,784.508195,0.000000,0.483203
8000,784.605743,0.000000,0.483073
8001,784.702364,0.000000,0.482746
8002,784.800850,0.000000,0.482716
8003,784.943470,0.000000,0.482750
